label,text
0,"defiro o benefício à autora, com fulcro no art. 790, § 3°, da clt. defiro os reflexos dessa verba nas férias mais 1/3, 13º salários, nas horas extras (base de cálculo), licenças prêmio, dsr, abono assiduidade, gratificação semestral e no fgts, respeitada a prescrição trintenária quanto a essa verba. decide este juízo conceder o benefício da justiça gratuita à reclamante, acolher aprescrição da pretensão autoral quantos aos créditos anteriores a 02/01/12, nos termos do art. 487, ii, do ncpc com expressa ressalva da prescrição do fgts que é trintenária rejeitar a prejudicial de prescrição total e julgar procedentes em parte os pedidos formulados por francisca lucia de sousa, contra banco do brasil s.a., para reconhecer a natureza salarial da parcela auxílio alimentação no caso dos autos e condenar o réu a pagar à reclamante os reflexos dessa verba nas férias mais 1/3, 13º salários, nas horas extras (base de cálculo), licenças prêmio, dsr, abono assiduidade, gratificação semestral e no fgts, respeitada a prescrição trintenária quanto a essa verba. "
2,julgo procedentes em parte os pedidos formulados por edileide maria de lima nos autos da reclama??o trabalhista que promove em face de ?tica aleluia (sr. 
1,"defiro a extração de cópias, considerando que não se trata de feito que corre em segredo de justiça.2-assim, permaneça os autos disponíveis em cartório, por 15 dias. "
1,extinto o processo por desistência 
1,defiro item 03. 
2,"julgo os embargos de declaração parcialmente procedentes, nos termos da fundamentação supra, a ser considerada como se aqui transcrita. "
2,"homologo os cálculos de ids.ids.2ea6cb2 e 130206f, por corretos e ajustados ao comando da sentença exequenda, cabendo a elaboração de novos cálculos - parcelas vencidas a partir deste cálculo homologado e vincendas - até a incorporação e pagamento da pensão estabelecida, com o cumprimento da obrigação de fazer. "
3,"julgo improcedente a pretensão exordial, com custas em reversão pelo autor, das quais fica isento nos termos da lei. "
3,"julgo improcedente o pedido de revisão contratual, nos termos do art. 487, i do cpc. "
0,"defiro a tutela de urgência requerida, inaudita altera pars, e determino a reintegração do(a) reclamante, no prazo de 05 dias, com o consequente pagamento dos salários vencidos e vincendos e as demais vantagens, sob pena de pagar multa diária de r$ 1.000,00, em favor do(a) reclamante, limitada inicialmente ao prazo de 30 dias, tudo nos termos do art.537 do cpc de 2015, a ser pelo reclamado e pelo gestor municipal, solidariamente. "
3,declaro encerrada a instrução processual. 
0,"extingo o feito, por abandono processual, nos termos do artigo 485, iii, do cpc. "
3,homologo os cálculos de fls. 196/197. 
3,"homologo os cálculos de id 022cc67 para que surtam seus jurídicos e legais efeitos, haja vista que, apresentado pela reclamada, houve manifestação de concordância pela parte autora, fixando o valor da condenação em r$ 24.872,31 (vinte e quatro mil e oitocentos e setenta e dois reais e trinta e um centavos), mais as custas judiciais não incluídas nos cálculos, no valor de r$ 400,00 (quatrocentos reais), conforme determinado no acórdão, devendo as partes apresentar impugnação a esta sentença de liquidação na fase de execução, por meio de embargos à execução ou impugnação à sentença de liquidação, nos termos do art. 884, § 3º da clt, pois esta decisão se trata de decisão interlocutória não recorrível de imediato. "
1,defiro o prazo retro requerido. 
3,defiro ao reclamante o prazo de 30 (trinta) dias para inserir todas as peças no processo eletrônico. 
0,"homologo a partilha apresentada nas fls. 333/334, atribuindo aos nela contemplados os respectivos quinhões, salvo erro ou omissão e ressalvados direitos de terceiros. "
3,defiro o requerimento id 700ba55. 
1,"julgo extinto o processo sem resolução do mérito, nos termos do artigo 51, inciso ii, da lei nº 9.099/95 cc. "
2,"julgo procedente a denúncia e condeno isaac alves lima e lucas de lima martins nas penas do art. 289, 1o do código penal. "
3,defiro a produção de prova pericial desde que tempestivamente requerida. 
0,"defiro os pedidos de substituição e dispensa das testemunhas de defesa acima indicadas 2) tendo em vista a insistência da defesa na oitiva das testemunhas faltosas, designo o dia 19 de setembro de 2018, às 14 horas. "
3,"acolho e que assim estipula: ""o fato gerador da contribuição previdenciária relativamente ao período trabalhado até 04/03/2009 é o pagamento do crédito trabalhista (regime de caixa), pois quanto ao período posterior a essa data o fato gerador é a prestação dos serviços (regime de competência), em razão da alteração promovida pela medida provisória n. 449/2008, convertida na lei n. 11.941/2009, incidindo juros conforme cada período. julgo improcedentes os embargos à execução opostos por claro s.a., nos termos da fundamentação supra. "
1,"julgo extinto o feito, sem resolução do mérito, na forma do art. 485, iii, do cpc. "
3,"julgo improcedentes os presentes embargos de terceiro. julgo improcedentes os presentes embargos de terceiro, opostos por luciane godoy trajano de oliveira , determinando o prosseguimento da execução no processo principal. "
1,"julgo extinto o processo sem resolução do mérito, diante da inércia da parte autora. "
0,"declaro extinto o processo, nos termos do artigo 924, inciso v, do código de processo civil. "
1,extinto o processo por desistência 
3,"julgo improcedente a pretensão deduzida na inicial, extinguindo, por conseguinte, o processo com a resolução 1390 edição nº 70/2017 recife - pe, quarta-feira, 12 de abril de 2017 de mérito.após o trânsito em julgado desta decisão, arquivem-se os autos dando-se baixa na distribuição e no registro.p. "
1,julgado procedente o pedido 
1,extinto o processo por ausência das condições da ação 
3,"defiro o pedido de parcelamento do débito, devendo o restante da dívida ser pago em até 06 (seis) parcelas iguais e mensais, corrigidas monetariamente e acrescidas de juros de 1% (um por cento) ao mês, e determino: a - a suspensão dos atos executivos b - a atualização do valor do débito, com dedução dos valores pagos, a cada parcela depositada, constando, no último rateio, a apuração de eventual saldo remanescente. "
1,"defiro o pedido de penhora via bacenjud, requerido às fls. 19/20. "
3,defiro o pedido de fl. 166 e determino a suspensão do feito pelo prazo de 15 (quinze) dias. 
3,"defiro o parcelamento proposto pela executada, com fulcro no art. 916 do cpc. "
0,defiro a expedição das xerocopias requeridas às fls. 
0,"defiro o quanto requerido a fls.286, concedendo vista para o interessado pelo prazo de cinco (05) dias. "
3,defiro o pedido retro formulado do beneficiado tiago da silva paulino. 
1,defiro a gratuidade de justiça. 
3,"homologo a conta de liquidação/encargos no valor de r$ 9.437,62, sem prejuízo de futuras atualizações e acréscimos legais (artigo 789-a/clt). "
3,"decido ainda: b) julgar parcialmente procedentes os embargos da reclamada para: b.1) adequar os cálculos em relação à base de cálculos dos reflexos das diferenças salariais deferidas em férias, conforme fundamentos b.2) adequar os cálculos para excluir a incidência do 'reflexo da diferença salarial 30% no r.s.r.' sobre o fgts, conforme fundamentos b.3) retificar o valor das custas de sucumbência, pela reclamada, conforme cálculos em anexo"" (id. decide sobre empréstimos é indeferido a pergunta: ""qual o papel do analista na concessão do crédito"", sob os protestos da patrona. defiro a oitiva, deferindo o prazo de cinco dias para a apresentação dos quesitos, a partir de hoje. defiro um plus salarial de 30% sobre o valor da remuneração do gerente geral (r$ 6.899,10), no período de setembro/2011 até outubro/2013"" e reflexos sobre, no 13º, nas férias 1/3, fgts , rsr. nego provimento. decide sobre empréstimos""(id. decide sobre empréstimo."" logo, quando declara que "" que não sabe dizer se o reclamante tinha alçada de crédito como gerente geral"", restou claro que a testemunha não tem como afirmar que houve acúmulo de funções pelo reclamante, até porque também não trabalhou com ele nas mesmas agências. nego provimento ao recurso ordinário do reclamado dou parcial provimento ao recurso do reclamante para, ao reformar, em parte, a r. "
2,nego provimento aos embargos opostos por jaqueline andrade evangelista. 
1,extinto o processo por abandono da causa pelo autor 
2,decide esta vara do trabalho o seguinte: julgar improcedentes os embargos do devedor ajuizados pela embargante. 
3,defiro ao reclamante o prazo de 30 (trinta) dias para inserir todas as peças no processo eletrônico. 
0,"julgo extinta esta execução, e o faço com fundamento no artigo 26 da lei n. "
0,"homologo os cálculos de id ac79684, para que surtam seus efeitos jurídicos e legais ii - com base na portaria mf n.º 582, de 13/12/2013 e no provimento nº 02/2011 da corregedoria do eg. "
2,"julgo procedente a pretensão punitiva estatal para condenar rafael ferreira de oliveira, devidamente qualificado nos autos, como incurso nas sanções do art. 33, ""ca... "
0,"defiro o prazo de 60 (sessenta) dias para que os interessados, valendo-se da colaboração anunciada, alcancem a finalização do feito, ficando, desta forma, suspensa, pelo aludido prazo, a determinação de fl. 601. "
2,"declaro líquida a condenação aplicada ao réu nestes autos, cujos valores serão aqueles contidos no laudo judicial pericial de fls. 950/981. "
0,"defiro o pedido retro. defiro o pedido de bloqueio ""on-line"" de numerários existentes junto às instituições financeiras, através do sistema bacenjud. "
3,"julgo improcedente o pedido de reconhecimento de vínculo empregatício anterior ao registro, bem como de pagamento das diferenças postuladas e de retificação da ctps."" desta forma, reconhece acolhe o juízo os embargos declaratórios da reclamada para retirar da condenação proferida na sentença de mérito o reconhecimento do período clandestino e todas as verbas relativas a este deferidas. acolho em parte os embargos declaratórios opostos, nos termos da fundamentação supra. "
2,"julgo parcialmente procedentes os embargos à execução opostos pelo réu, fixando o débito total da executada em r$ 350.530,09, atualizado até 01/05/2017, nos termos da fundamentação supra e da planilha em anexo, parte integrante deste dispositivo, assegurada a atualização até a data do efetivo pagamento. "
1,"julgo extinto o processo sem julgamento de mérito em relação ao réu positivo cap mg assessoria e fomento ltda, nos termos do art. 485, viii do cpc. "
1,extinto o processo por abandono da causa pelo autor 
2,"julgo procedente a denúncia para condenar gabriel carvalho miranda como incurso no art. 155, § 4º, inciso i e iv, c.c. condeno o(s) réu(s), na forma do art. 804 do código de processo penal e da lei estadual n.º 11.608, de 29 de dezembro de 2003, alínea ""a"", do §9º, do art. 4º, ao pagamento da taxa judiciária, observado, em caso de defesa pela defensoria ou pelo convênio, o art. 98, § 3º, do código de processo civil (""vencido o beneficiário, as obrigações decorrentes de sua sucumbência ficarão sob condição suspensiva de exigibilidade e somente poderão ser executadas se, nos 5 (cinco) anos subsequentes ao trânsito em julgado da decisão que as certificou, o credor demonstrar que deixou de existir a situação de insuficiência de recursos que justificou a concessão de gratuidade, extinguindo-se, passado esse prazo, tais obrigações do beneficiário."") expedição de certidão do convênio oab/dpe. "
